nro.;Case de Prueba;price;currencyType;informationLabel;color;buttonLabel;section;description;title;instruction;imageUrl;logoUrl;code;disclaimer;typeCode;startTime;endTime;enabled;status;lstDealCategory;lstDealCondition;commerceReference;createdUser;codigo;codbody;rtoken
49;Registrar promocion con code menor a carateres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;dc;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
50;Registrar promocion con code mayor a carateres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuentosshttps://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercor1234e45;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
51;Registrar promocion con disclaimer en blanco - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
52;Registrar promocion con disclaimer caracteres especiales - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;*$#&+*-_+;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
53;Registrar promocion con disclaimer menor a carateres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;cd;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
54;Registrar promocion con disclaimer mayor a carateres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuento pagando con Tunki50% de descuentosshttps://firebasestorage.g393d29ef72d5https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercor1234e45;1;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
55;Registrar promocion con typeCode en blanco - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
56;Registrar promocion con typeCode caracteres especiales - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;#&;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
57;Registrar promocion con typeCode menor a caracteres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;0;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
58;Registrar promocion con typeCode mayor a caracteres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1.00E+17;4/12/4009;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
59;Registrar promocion con startTime en blanco - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
60;Registrar promocion con startTime caracteres especiales - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;#$/$#/+*-*;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
61;Registrar promocion con startTime menor a carateres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;DF;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
62;Registrar promocion con startTime mayor a carateres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009/89gh/hjlllkj;31/12/4009;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
63;Registrar promocion con endTime en blanco - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
64;Registrar promocion con endTime caracteres especiales - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;#&/$&/#*+*;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
65;Registrar promocion con endTime menor a carateres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;de;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
66;Registrar promocion con endTime mayor a carateres permitidos - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009656778/yryr4;true;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
67;Registrar promocion con enabled en blanco - resultado 400;5;PEN;Sabados;#002b65;Ver detalles;ALL;50% de descuento pagando con Tunki;Cineplanet;De lunes a viernes de 10:30 am a 11:00 PM;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_background.png?alt=media&token=0f3dd8dc-7a8a-441b-bcce-393d29ef72d5;https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fsarcletti_logo.png?alt=media&token=4e59e3f0-292c-49ea-b4e7-6e1d4bfb140b;123456789;Presenta esta promoción al momento de hacer el pago con Tunki.;1;4/12/4009;31/12/4009;;1;"[
    {
      ""category"": {
        ""categoryId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    }
  ]";"[
    {
      ""description"": ""Solo en tiendas seleccionadas"";
      ""iconUrl"": ""https://firebasestorage.googleapis.com/v0/b/pe-grupo-intercorp-cld-01.appspot.com/o/benefit%2Fpromotion%2Fcondition%2FIcono_tarjeta%403x.png?alt=media&token=18a497d7-d97b-4714-8e85-f93032e3bfed""
    }
  ]";"{
    ""commerceId"": ""0e8400-e29b-41d4-a716-446655440000"";
    ""lstStoreReference"": [
      {
        ""storeId"": ""0e8400-e29b-41d4-a716-446655440000""
      }
    ]
  }";923456723-qafjf-414sffs;400;;
